brand,model,engine_type,engine_code,obd_available,rpm,speed,coolant_temp,intake_temp,throttle_pos,engine_load,map,maf,short_fuel_trim,long_fuel_trim,o2_voltage,dtc_count,fault_label,symptom_power_loss,symptom_hard_start,symptom_rough_idle,symptom_black_smoke,symptom_blue_smoke,symptom_white_smoke,symptom_high_consumption,symptom_check_engine,symptom_engine_vibration,symptom_misfire_feel,symptom_stalls_idle,symptom_overheating,symptom_hard_start_hot,symptom_hard_start_cold,symptom_slow_acceleration,symptom_fuel_smell,symptom_rpm_fluctuation,symptom_three_cylinders,symptom_coolant_loss,symptom_low_turbo_pressure,symptom_turbo_whistle,symptom_limp_mode,symptom_no_throttle_response,symptom_weak_battery,symptom_slow_crank,symptom_alternator_not_charging,symptom_battery_light,symptom_fan_runs_often,symptom_temp_drops_while_driving,symptom_slow_warmup,symptom_timing_chain_noise,symptom_dpf_light,symptom_frequent_dpf_regen,symptom_sulfur_smell,symptom_hard_shifting,symptom_gearbox_jerks,symptom_oil_consumption,symptom_metallic_noise,symptom_brake_vibration,symptom_pulls_side,symptom_abs_light,symptom_esp_light,symptom_brake_squeal,symptom_soft_brake_pedal,symptom_steering_wheel_vibration,symptom_noise_over_bumps,symptom_wheel_knock,symptom_steering_play,symptom_pulls_when_braking
Mercedes,Focus,1.9 TDI,BKD,1,772,3,88,24,18.7,84.58,11.87,22.51,3.94,4.71,0.54,1,turbo_issue,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
VW,Megane,2.2 diesel,Z19DTH,1,755,37,94,43,15.19,45.56,29.34,12.93,4.99,-2.89,0.35,2,oil_consumption,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BMW,A4,1.6 benzina,K9K,1,873,99,83,40,26.4,47.43,64.31,31.4,3.08,1.97,0.77,4,transmission_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
VW,Golf,1.8 benzina,N47,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,dpf_issue,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Audi,Megane,1.6 HDI,1ZZ,1,795,46,94,26,34.89,32.86,48.8,17.6,0.74,0.42,0.39,2,abs_sensor_issue,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Toyota,Octavia,2.2 diesel,BKD,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,timing_chain_issue,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Renault,Octavia,2.0 benzina,N47,1,840,54,82,38,27.57,42.24,33.4,26.11,-0.56,-2.7,0.44,1,starter_issue,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Audi,A4,2.2 diesel,BKD,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,fuel_system_issue,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Audi,Seria 3,2.0 TDI,DV6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,transmission_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Audi,Focus,1.5 dCi,BLS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,alternator_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Audi,Megane,1.6 HDI,BLS,1,864,72,88,34,3.8,48.48,58.05,11.68,3.79,4.97,0.64,3,throttle_body_issue,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
VW,C Class,1.9 TDI,BKC,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,maf_issue,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Toyota,Focus,1.6 HDI,Z19DTH,1,808,24,92,38,5.37,37.26,39.74,29.96,26.29,17.69,0.29,2,fuel_system_issue,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Peugeot,Seria 3,1.5 dCi,Z19DTH,1,754,12,82,29,30.54,31.28,62.94,9.28,-4.42,-2.16,0.67,0,brake_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
Renault,Passat,2.2 diesel,1ZZ,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,vacuum_leak,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Opel,Avensis,2.0 benzina,BKC,1,765,70,81,45,8.1,80.35,30.74,7.79,-3.85,-2.99,0.5,1,dpf_issue,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes,A4,1.6 benzina,1ZZ,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,wheel_alignment_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Opel,Octavia,1.9 TDI,K9K,1,873,112,93,33,33.85,85.82,33.96,11.66,2.8,3.35,0.35,2,egr_issue,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skoda,Megane,2.0 TDI,K9K,1,817,11,90,25,14.16,99.81,18.31,16.9,2.43,1.1,0.69,1,turbo_issue,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMW,Golf,2.0 TDI,Z19DTH,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,cooling_issue,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes,C Class,1.5 dCi,BKC,1,774,61,95,21,25.14,50.9,33.74,5.24,-3.96,-1.71,0.78,2,transmission_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes,C Class,1.6 benzina,OM646,1,926,68,90,27,18.78,42.86,26.06,24.4,0.4,3.04,0.52,1,suspension_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
Audi,Passat,1.6 HDI,Z19DTH,1,759,79,90,39,26.18,20.81,43.08,30.47,-0.17,0.89,0.66,1,ignition_issue,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ford,Octavia,1.6 benzina,BKC,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,battery_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Audi,Astra,1.6 benzina,AXR,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,maf_issue,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Audi,Megane,1.8 benzina,OM646,1,757,43,85,36,13.75,43.95,60.55,25.83,4.3,-1.87,0.94,4,catalyst_issue,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toyota,Passat,1.8 benzina,OM646,1,927,11,92,44,32.92,57.21,40.77,28.83,4.33,3.23,0.72,3,timing_chain_issue,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Opel,Astra,2.0 benzina,DV6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,thermostat_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peugeot,Megane,2.0 benzina,BKC,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ignition_issue,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VW,Astra,1.9 TDI,N47,1,834,12,80,34,5.19,54.15,38.35,6.72,15.29,18.97,0.37,3,fuel_system_issue,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Skoda,Octavia,1.6 benzina,BLS,1,819,1,62,41,15.71,55.82,28.32,13.14,4.54,-4.96,0.52,1,thermostat_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Peugeot,Focus,1.6 HDI,BKC,1,788,43,89,26,25.85,46.62,31.78,27.16,-0.51,-1.94,0.56,1,battery_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VW,Avensis,1.9 TDI,BKC,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,alternator_issue,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Ford,Golf,1.6 HDI,DV6,1,793,100,86,29,19.34,28.18,51.78,15.44,2.54,-0.33,0.46,1,steering_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
Mercedes,Octavia,1.8 benzina,BLS,1,861,23,86,36,29.42,15.69,43.32,5.98,4.25,4.49,0.68,0,normal,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Audi,Megane,1.6 benzina,BKD,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,wheel_alignment_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Renault,Octavia,1.9 TDI,BKC,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,fuel_system_issue,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renault,Focus,1.8 benzina,BKC,1,761,41,82,44,18.75,99.52,38.85,6.98,1.15,3.98,0.76,3,dpf_issue,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renault,Focus,2.2 diesel,OM646,1,891,21,89,30,31.79,50.29,47.98,15.8,-1.77,-0.63,0.98,4,catalyst_issue,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Opel,Focus,1.5 dCi,K9K,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,timing_chain_issue,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BMW,Megane,1.6 benzina,N47,1,762,43,54,33,33.59,46.98,55.05,17.73,3.14,2.12,0.61,4,thermostat_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ford,Octavia,2.0 TDI,N47,1,898,72,82,23,30.21,27.53,54.64,30.91,-0.58,1.63,0.76,3,ignition_issue,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMW,Seria 3,1.6 benzina,AXR,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,suspension_issue,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
Skoda,Seria 3,1.6 HDI,N47,1,755,34,83,26,11.45,53.73,38.21,20.03,2.65,-3.8,0.47,0,wheel_alignment_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Toyota,Focus,1.8 benzina,AXR,1,936,49,109,36,12.98,20.82,34.92,8.32,-1.36,-4.98,0.36,3,cooling_issue,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Mercedes,Seria 3,1.6 benzina,AXR,1,802,16,93,34,29.24,21.8,55.86,9.65,0.26,0.94,0.69,0,suspension_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
Renault,Golf,2.2 diesel,1ZZ,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,cooling_issue,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toyota,Seria 3,2.0 benzina,N47,1,752,43,83,40,20.2,72.29,53.1,20.65,-1.98,-2.21,0.42,3,egr_issue,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toyota,Focus,2.0 TDI,K9K,1,754,42,83,40,21.45,58.89,48.67,17.59,4.76,0.03,0.75,4,abs_sensor_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Mercedes,Astra,1.9 TDI,AXR,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,suspension_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
VW,Seria 3,2.2 diesel,K9K,1,883,53,90,25,6.57,59.96,65.75,14.17,18.5,22.08,0.58,3,fuel_system_issue,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VW,Megane,1.5 dCi,BLS,1,869,57,92,42,20.45,33.16,52.4,11.16,1.41,-1.73,0.32,1,wheel_alignment_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Mercedes,Astra,1.5 dCi,K9K,1,835,72,85,29,22.9,17.9,57.21,14.0,-1.69,-4.28,0.53,4,alternator_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMW,Avensis,1.6 HDI,Z19DTH,1,889,92,95,24,5.43,54.97,41.46,4.44,17.16,8.55,0.27,2,maf_issue,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Mercedes,C Class,1.6 HDI,Z19DTH,1,810,39,95,28,5.18,39.59,63.12,12.88,2.77,2.89,0.97,4,catalyst_issue,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes,Astra,2.0 benzina,N47,1,1194,27,80,33,25.91,32.02,50.5,15.76,4.88,-4.52,0.44,2,misfire,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renault,C Class,1.9 TDI,K9K,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,fuel_system_issue,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Toyota,Avensis,2.0 TDI,BKC,1,920,44,90,27,26.22,44.75,65.55,9.62,-0.43,3.25,0.44,1,transmission_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Peugeot,Passat,2.0 TDI,AXR,1,896,94,92,45,31.58,37.9,46.66,25.53,-0.49,2.46,0.33,0,battery_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renault,C Class,1.6 HDI,OM646,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,suspension_issue,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
Toyota,Octavia,1.6 benzina,AXR,1,926,75,83,29,10.57,59.57,45.76,17.75,3.38,-4.99,0.46,1,brake_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
Skoda,Focus,2.0 TDI,DV6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,transmission_issue,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Skoda,Seria 3,1.8 benzina,1ZZ,1,769,116,85,26,10.91,38.04,42.48,32.61,-1.75,-0.15,0.73,4,misfire,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toyota,A4,2.0 benzina,BKC,1,906,55,80,32,5.72,32.94,28.25,33.14,1.27,-1.16,0.57,0,brake_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
Toyota,Golf,1.6 HDI,Z19DTH,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ignition_issue,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VW,Golf,2.0 benzina,BKD,1,876,41,91,45,9.23,22.77,57.13,11.49,-3.68,-0.12,0.62,1,misfire,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Audi,A4,2.0 benzina,1ZZ,1,770,98,90,27,8.86,19.71,35.58,4.78,10.98,19.17,0.52,4,maf_issue,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skoda,Megane,2.0 TDI,OM646,1,810,93,93,21,15.9,42.65,28.45,29.42,-0.42,0.58,0.43,1,battery_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VW,Passat,1.8 benzina,AXR,1,844,95,82,30,34.42,57.08,30.1,26.84,17.59,16.9,0.45,2,vacuum_leak,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toyota,Megane,2.0 benzina,K9K,1,813,60,115,39,32.07,57.46,54.28,18.57,-3.25,-4.73,0.48,4,coolant_leak,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Audi,C Class,2.0 TDI,1ZZ,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,cooling_issue,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skoda,Passat,2.2 diesel,AXR,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,turbo_issue,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peugeot,Passat,1.6 HDI,OM646,1,806,78,90,31,6.24,40.87,36.1,7.57,16.66,22.07,0.02,3,o2_sensor_issue,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Toyota,Octavia,1.9 TDI,1ZZ,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,vacuum_leak,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMW,Passat,1.9 TDI,OM646,1,906,0,86,43,27.72,18.45,25.45,12.52,-2.15,-4.69,0.58,1,wheel_bearing_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0
BMW,Avensis,2.2 diesel,Z19DTH,1,833,95,94,21,6.33,26.99,66.98,27.48,3.01,0.01,0.61,0,brake_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
Mercedes,C Class,1.6 HDI,BKD,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,steering_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
Ford,Seria 3,2.0 benzina,BKC,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,normal,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skoda,Astra,1.5 dCi,N47,1,891,47,82,40,27.97,19.73,39.29,25.6,-1.74,-0.12,0.35,1,wheel_alignment_issue,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
